timestamp_ms,ax,ay,az,gx,gy,gz,temp,pitch,roll
1543241,-0.8152,-0.5134,-0.1475,-2.5802,1.1908,-1.3359,48.15,56.76,-106.02
1543741,-0.8154,-0.5122,-0.1514,-2.2672,0.9771,-0.7023,48.15,56.78,-106.46
1544241,-0.8188,-0.5144,-0.1533,-2.5954,0.8550,-0.9237,47.97,56.75,-106.60
1544741,-0.8308,-0.5164,-0.1453,-2.5802,1.1221,-0.9618,48.15,57.15,-105.71
1545241,-0.8145,-0.5100,-0.1519,-2.6031,1.0305,-1.1298,48.11,56.84,-106.58
1545741,-0.8127,-0.5129,-0.1567,-2.4962,1.1374,-0.9847,47.97,56.58,-106.99
1546241,-0.8164,-0.5122,-0.1562,-2.7023,1.4046,-1.2443,48.11,56.74,-106.96
1546741,-0.8198,-0.5137,-0.1506,-2.4427,0.4885,-0.9542,48.11,56.86,-106.34
1547241,-0.7969,-0.4797,-0.1345,-2.7634,1.8702,-1.6031,48.01,57.98,-105.66
1547741,-0.8186,-0.5146,-0.1562,-2.1679,0.3130,-1.0229,48.01,56.69,-106.89
1548241,-0.8127,-0.5293,-0.1614,-2.4504,2.0458,-0.9847,48.01,55.75,-106.96
1548741,-0.8071,-0.5071,-0.1514,-2.1450,1.6718,-1.1679,48.11,56.75,-106.62
1549241,-0.8252,-0.5227,-0.1587,-2.7405,1.2595,-1.2672,48.01,56.50,-106.89
1549741,-0.8132,-0.5154,-0.1597,-2.7634,1.2290,-1.0458,47.92,56.44,-107.21
1550241,-0.8052,-0.5081,-0.1484,-2.3435,0.8015,-0.9237,48.20,56.68,-106.29
1550741,-0.8293,-0.5161,-0.1533,-1.9771,-0.2290,-0.8321,47.97,57.01,-106.54
1551241,-0.8254,-0.5129,-0.1504,-2.5344,1.2824,-1.1908,47.97,57.07,-106.34
1551741,-0.7573,-0.5027,-0.1509,-3.6260,2.6641,-0.9924,48.11,55.28,-106.71
1552241,-0.8123,-0.5042,-0.1418,-2.6489,1.0382,-0.9618,47.97,57.19,-105.71
1552741,-0.8186,-0.5078,-0.1492,-2.4656,1.1756,-0.7710,48.11,57.12,-106.37
1553241,-0.8120,-0.5098,-0.1528,-2.4733,1.0611,-1.0153,47.97,56.76,-106.69
1553741,-0.8210,-0.5149,-0.1499,-2.3893,0.9084,-1.0611,48.01,56.85,-106.23
1554241,-0.8198,-0.5242,-0.1602,-2.9542,1.5878,-0.7863,47.82,56.24,-106.99
1554741,-0.8108,-0.5088,-0.1562,-2.9160,1.5267,-0.8702,48.15,56.72,-107.07
1555241,-0.8213,-0.5081,-0.1646,-2.7405,0.9313,-0.7557,47.78,56.97,-107.95
1555741,-0.8145,-0.5115,-0.1501,-2.1374,0.2595,-0.5344,48.29,56.80,-106.36
1556241,-0.8198,-0.5356,-0.1355,-3.6412,3.9160,-1.6947,47.82,56.02,-104.20
1556741,-0.8132,-0.4961,-0.1753,-2.0992,1.1145,-0.4275,47.92,57.10,-109.46
1557241,-0.8237,-0.5142,-0.1448,-2.4962,1.2824,-0.9160,48.11,57.04,-105.73
1557741,-0.8098,-0.5142,-0.1482,-2.5344,1.5191,-1.0382,47.97,56.54,-106.08
1558241,-0.8342,-0.5188,-0.1362,-2.3053,0.8092,-1.2595,48.29,57.26,-104.71
1558741,-0.8093,-0.5146,-0.1538,-2.6947,1.6565,-1.3588,48.11,56.43,-106.64
1559241,-0.8362,-0.5161,-0.1414,-2.9313,1.5573,-1.3740,47.82,57.38,-105.32
1559741,-0.8374,-0.5107,-0.1501,-2.2290,0.7710,-1.0763,47.97,57.55,-106.38
1560241,-0.7930,-0.5120,-0.1577,-2.4046,0.5496,-1.1832,47.97,55.96,-107.12
1560741,-0.8137,-0.5159,-0.1626,-2.5038,1.2443,-1.3130,48.01,56.39,-107.49
1561241,-0.8245,-0.5195,-0.1499,-2.6794,1.1450,-0.7557,47.97,56.74,-106.09
1561741,-0.8120,-0.5115,-0.1553,-2.3282,1.6641,-1.2137,48.15,56.64,-106.89
1562241,-0.8027,-0.5027,-0.1633,-2.5725,0.8015,-1.0305,48.11,56.64,-108.00
1562741,-0.8188,-0.5117,-0.1577,-2.4198,1.0076,-1.0916,47.97,56.82,-107.13
1563241,-0.8164,-0.5132,-0.1511,-2.8015,1.0458,-0.6641,48.11,56.76,-106.41
1563741,-0.8289,-0.5103,-0.1506,-2.3282,0.6870,-0.9313,48.11,57.30,-106.45
1564241,-0.8113,-0.5051,-0.1548,-2.3359,1.0076,-0.8015,47.97,56.93,-107.04
1564741,-0.8279,-0.5154,-0.1545,-2.2595,0.5878,-0.9618,48.01,56.98,-106.69
1565241,-0.8179,-0.5105,-0.1458,-2.6412,0.9618,-1.2595,47.78,57.01,-105.93
1565741,-0.8145,-0.5132,-0.1521,-2.2672,0.6947,-1.0992,47.97,56.69,-106.51
1566241,-0.8210,-0.4956,-0.1609,-2.6870,0.7557,-1.0458,48.20,57.60,-107.99
1566741,-0.8254,-0.5161,-0.1436,-2.0992,0.0687,-0.8168,47.97,57.02,-105.54
1567241,-0.8049,-0.5059,-0.1641,-3.0000,1.5878,-1.1603,47.82,56.55,-107.97
1567741,-0.8191,-0.5151,-0.1497,-2.7634,0.8321,-1.0458,48.11,56.78,-106.20
1568241,-0.8215,-0.5107,-0.1624,-2.7710,1.0534,-1.0458,47.97,56.88,-107.63
1568741,-0.8154,-0.5068,-0.1553,-2.4656,0.7481,-0.8855,48.15,56.97,-107.03
1569241,-0.8179,-0.5078,-0.1479,-2.4885,0.8550,-0.9924,47.78,57.11,-106.24
1569741,-0.8169,-0.5115,-0.1562,-2.4275,0.9466,-0.8321,48.11,56.79,-106.99
1570241,-0.8191,-0.5110,-0.1582,-2.2977,0.8168,-1.1298,48.01,56.85,-107.20
1570741,-0.8184,-0.5117,-0.1531,-2.4656,0.8244,-1.0000,48.11,56.87,-106.65
1571241,-0.8162,-0.5098,-0.1562,-2.1908,0.9847,-1.2748,48.11,56.84,-107.04
1571741,-0.8079,-0.5090,-0.1572,-2.5344,1.0611,-1.2137,47.97,56.60,-107.16
1572241,-0.8157,-0.5122,-0.1592,-2.7481,0.8244,-1.0305,47.92,56.67,-107.26
1572741,-0.8142,-0.5081,-0.1543,-2.2824,0.8092,-1.0458,47.97,56.89,-106.89
1573241,-0.8135,-0.5100,-0.1545,-2.2824,1.0992,-0.8244,48.11,56.77,-106.86
1573741,-0.8169,-0.5120,-0.1538,-2.4198,0.9618,-1.1527,48.11,56.80,-106.72
1574241,-0.8193,-0.5085,-0.1499,-2.3893,1.0382,-0.8550,47.97,57.09,-106.42
1574741,-0.8167,-0.5127,-0.1580,-2.5573,0.9237,-0.9542,47.97,56.70,-107.12
1575241,-0.8159,-0.5125,-0.1626,-2.4504,0.8626,-0.9466,47.92,56.62,-107.60
1575741,-0.8140,-0.5081,-0.1577,-2.7176,1.4275,-0.9237,48.11,56.83,-107.25
1576241,-0.8174,-0.5154,-0.1497,-2.4656,0.9160,-0.9924,48.11,56.71,-106.19
1576741,-0.8208,-0.5134,-0.1494,-2.4962,0.5573,-1.1298,47.97,56.92,-106.23
1577241,-0.8237,-0.5100,-0.1484,-2.2901,0.9237,-1.0763,48.11,57.18,-106.23
1577741,-0.8225,-0.5151,-0.1562,-2.4885,1.0534,-1.0000,48.01,56.80,-106.87
1578241,-0.8145,-0.5115,-0.1560,-2.4198,0.7863,-0.8779,47.97,56.71,-106.96
1578741,-0.8132,-0.5107,-0.1492,-2.6260,1.0611,-0.9237,47.82,56.80,-106.28
1579241,-0.8127,-0.5078,-0.1523,-2.4656,1.1145,-1.0229,47.97,56.88,-106.70
1579741,-0.8188,-0.5120,-0.1562,-2.4885,0.7481,-0.9618,48.11,56.83,-106.97
1580241,-0.8159,-0.5098,-0.1560,-2.5725,1.0458,-1.1374,48.01,56.84,-107.02
1580741,-0.8188,-0.5068,-0.1484,-2.2214,0.6947,-1.1298,47.78,57.18,-106.32
1581241,-0.8044,-0.5054,-0.1653,-3.2290,1.7939,-1.3511,48.15,56.54,-108.11
1581741,-0.8259,-0.5171,-0.1501,-2.0229,0.9008,-0.9389,48.11,56.90,-106.19
1582241,-0.8267,-0.5159,-0.1543,-2.4122,1.1527,-1.2290,48.34,56.92,-106.65
1582741,-0.8201,-0.5117,-0.1575,-2.6870,1.4580,-1.1603,48.11,56.86,-107.10
1583241,-0.8086,-0.4990,-0.1421,-3.3511,-0.8779,-0.4046,48.11,57.31,-105.89
1583741,-0.8357,-0.5217,-0.1365,-2.7023,0.1527,-0.9008,47.92,57.17,-104.66
1584241,-0.8247,-0.5154,-0.1436,-2.2595,1.2214,-0.9313,48.11,57.03,-105.56
1584741,-0.7988,-0.5002,-0.1667,-2.4580,1.2366,-1.0992,48.01,56.57,-108.43
1585241,-0.8396,-0.5208,-0.1526,-2.0458,0.5649,-1.0153,47.97,57.12,-106.33
1585741,-0.8350,-0.5425,-0.1284,-2.6794,3.7176,-0.5496,48.11,56.27,-103.32
1586241,-0.8213,-0.5115,-0.1460,-2.9618,1.8092,-1.0076,47.82,57.07,-105.93
1586741,-0.8088,-0.5171,-0.1526,-2.8168,1.4122,-0.4809,48.11,56.31,-106.44
1587241,-0.8032,-0.5078,-0.1597,-2.1603,0.4809,-0.6947,47.97,56.47,-107.45
1587741,-0.8215,-0.5120,-0.1445,-2.4504,0.8168,-1.1221,48.11,57.08,-105.76
1588241,-0.8098,-0.5073,-0.1501,-2.5954,0.3206,-0.7023,48.01,56.84,-106.49
1588741,-0.8540,-0.5215,-0.1211,-1.4427,-0.6412,-3.3893,48.29,57.92,-103.07
1589241,-0.8462,-0.5525,-0.0725,-4.5954,-0.7023,1.0611,48.15,56.63,-97.48
1589741,-0.7925,-0.5100,-0.1619,-2.2977,0.7557,-0.9313,48.15,55.97,-107.61
1590241,-0.8003,-0.4814,-0.1611,-2.5725,1.4733,-0.3588,47.97,57.61,-108.50
1590741,-0.8013,-0.5059,-0.1609,-2.9389,0.6565,-0.7176,48.20,56.48,-107.64
1591241,-0.8159,-0.5112,-0.1602,-2.1069,1.5725,-1.0840,47.92,56.71,-107.39
1591741,-0.8098,-0.5017,-0.1548,-2.5420,-0.6489,-0.3435,48.11,57.04,-107.15
1592241,-0.8235,-0.5071,-0.1519,-2.7328,0.8321,-0.9847,47.97,57.27,-106.67
1592741,-0.8181,-0.5317,-0.1611,-2.7023,0.8779,-0.9695,47.78,55.82,-106.86
1593241,-0.8367,-0.5142,-0.1421,-2.1069,0.6718,-1.0382,48.15,57.48,-105.45
1593741,-0.8184,-0.5110,-0.1448,-2.9695,1.6947,-1.2595,47.97,57.02,-105.82
1594241,-0.8174,-0.5061,-0.1577,-2.4733,0.8702,-1.1145,48.11,57.03,-107.31
1594741,-0.8171,-0.5049,-0.1565,-2.6718,0.8702,-1.0458,47.97,57.10,-107.22
1595241,-0.8174,-0.5098,-0.1523,-2.5878,0.9695,-1.0840,48.11,56.94,-106.64
1595741,-0.8091,-0.5129,-0.1536,-2.1450,1.0305,-1.1450,48.11,56.50,-106.67
1596241,-0.8140,-0.5076,-0.1575,-2.2672,1.0611,-1.1298,47.97,56.86,-107.24
1596741,-0.8210,-0.5168,-0.1460,-2.4809,0.8931,-0.7405,48.11,56.81,-105.77
1597241,-0.8333,-0.5249,-0.1587,-2.6336,2.0687,-1.2519,48.01,56.65,-106.82
1597741,-0.8088,-0.5073,-0.1455,-2.7786,1.1679,-1.0763,48.11,56.87,-106.00
1598241,-0.8115,-0.5132,-0.1538,-2.4427,1.1450,-1.0916,47.97,56.57,-106.68
1598741,-0.8408,-0.5120,-0.1379,-1.9618,-0.1527,-0.7710,48.01,57.76,-105.08
1599241,-0.8120,-0.5125,-0.1565,-2.5573,1.1298,-1.0000,48.15,56.58,-106.98
1599741,-0.8081,-0.5376,-0.1604,-2.4122,2.2290,-1.0840,48.15,55.23,-106.61
1600241,-0.8142,-0.5085,-0.1631,-2.2672,0.1145,-0.7557,48.20,56.74,-107.78
1600741,-0.8110,-0.5085,-0.1494,-2.5649,1.1450,-0.8168,48.11,56.83,-106.37
1601241,-0.8376,-0.4810,-0.1694,-2.3053,-0.0916,-0.9313,48.15,58.67,-109.41
1601741,-0.8208,-0.5112,-0.1580,-2.6412,0.9084,-0.9160,47.97,56.90,-107.17
1602241,-0.8120,-0.5063,-0.1472,-2.7252,1.2901,-1.3053,48.01,57.00,-106.21
1602741,-0.8206,-0.5325,-0.1604,-1.5802,1.9618,-1.3130,48.15,55.87,-106.76
1603241,-0.8208,-0.5090,-0.1611,-2.6107,1.1145,-1.0611,48.11,56.96,-107.57
1603741,-0.8196,-0.5105,-0.1479,-2.5191,0.9160,-1.1985,48.01,57.04,-106.16
1604241,-0.8162,-0.5129,-0.1521,-2.7557,1.2290,-1.1679,48.11,56.75,-106.52
1604741,-0.8149,-0.5095,-0.1636,-2.3588,0.6641,-1.1221,47.78,56.71,-107.80
1605241,-0.8064,-0.5293,-0.1526,-2.9695,1.4351,-0.7252,47.97,55.66,-106.08
1605741,-0.8184,-0.5068,-0.1523,-2.3969,0.5725,-1.0229,48.11,57.11,-106.73
1606241,-0.8201,-0.5117,-0.1240,-2.9847,-0.6718,-1.0840,47.92,57.30,-103.62
1606741,-0.8103,-0.5071,-0.1653,-2.3664,0.7328,-0.7099,47.97,56.65,-108.05
1607241,-0.8198,-0.5044,-0.1553,-2.6031,1.1908,-1.2748,48.01,57.23,-107.11
1607741,-0.7942,-0.5073,-0.1548,-2.9084,1.9237,-1.1756,47.78,56.26,-106.97
1608241,-0.8259,-0.3970,-0.0850,-3.7099,-1.2366,-3.4962,47.97,63.82,-102.08
1608741,-0.8716,-0.5569,-0.1614,-1.7863,0.5802,-0.4656,48.11,56.37,-106.16
1609241,-0.8157,-0.5461,-0.1343,-3.7176,1.6031,-1.3130,48.11,55.41,-103.81
1609741,-0.8237,-0.5073,-0.1501,-2.7786,0.8702,-1.2519,47.97,57.29,-106.49
1610241,-0.7954,-0.4641,-0.1414,-2.0076,0.0763,-1.9847,47.97,58.62,-106.94
1610741,-0.8330,-0.5156,-0.1494,-2.1603,0.8779,-0.7634,47.97,57.20,-106.16
1611241,-0.8252,-0.5139,-0.1465,-2.5344,0.8092,-1.1679,47.78,57.07,-105.91
1611741,-0.8091,-0.5059,-0.1545,-2.8626,1.0763,-1.0840,48.01,56.83,-106.99
1612241,-0.8145,-0.5107,-0.1499,-2.3511,1.2061,-1.1756,47.97,56.83,-106.36
1612741,-0.8025,-0.4934,-0.1536,-2.2366,1.1603,-1.2977,48.01,57.22,-107.29
1613241,-0.8069,-0.4966,-0.1868,-2.7634,1.7481,-0.1221,47.97,56.67,-110.61
1613741,-0.8071,-0.5088,-0.1592,-2.3206,0.4046,-0.6336,48.11,56.56,-107.37
1614241,-0.8154,-0.5068,-0.1572,-2.2824,1.0763,-0.8244,47.82,56.94,-107.23
1614741,-0.8191,-0.5059,-0.1375,-3.1679,0.9771,-1.2137,47.97,57.38,-105.20
1615241,-0.6997,-0.4314,-0.1978,2.6794,7.8779,-5.5496,48.20,55.85,-114.63
1615741,-0.8530,-0.5005,-0.1714,-1.9160,2.5573,-2.0840,48.01,58.19,-108.90
1616241,-0.7244,-0.5161,-0.1611,-3.0000,0.3740,-0.0763,47.97,53.26,-107.34
1616741,-0.8201,-0.4763,-0.1909,-2.2366,2.7863,-0.2901,47.92,57.96,-111.84
1617241,-0.7913,-0.5012,-0.1465,-1.6183,2.0763,-1.5496,47.97,56.58,-106.29
1617741,-0.8452,-0.5066,-0.1580,-1.6794,0.1450,-1.0763,47.97,57.88,-107.32
1618241,-0.8474,-0.5149,-0.1343,-2.4656,0.6870,-1.0153,48.01,57.87,-104.62
1618741,-0.7966,-0.5149,-0.1592,-2.7557,1.2519,-1.1603,47.97,55.92,-107.18
1619241,-0.8230,-0.5056,-0.1719,-1.8168,0.5267,-1.2137,47.97,57.02,-108.77
1619741,-0.8435,-0.5190,-0.1270,-2.1679,1.4733,-2.1603,47.97,57.65,-103.74
1620241,-0.8142,-0.5002,-0.1536,-2.3740,0.8855,-0.6870,48.01,57.27,-107.07
1620741,-0.8013,-0.5049,-0.1504,-2.7634,1.4733,-1.3359,48.11,56.68,-106.59
1621241,-0.8208,-0.5134,-0.1519,-2.1985,0.6260,-0.8397,48.15,56.88,-106.48
1621741,-0.8994,-0.4495,-0.7327,-37.2443,81.8473,57.7023,48.11,46.30,-148.47
1622241,-0.9541,-0.3159,-0.3921,-53.9160,30.7786,89.8244,48.11,62.18,-141.14
1622741,-0.5623,-0.1497,-0.1106,169.7405,52.1298,-250.1374,47.92,71.69,-126.46
1623241,-0.3508,-0.8120,-0.2161,-47.5191,-19.4427,-9.6718,47.92,22.66,-104.90
1623741,-0.1472,-0.8540,0.1304,85.1603,-23.1603,-45.5649,48.01,9.67,-81.32
1624241,-0.0769,-1.0579,-0.0271,-60.4122,17.8244,-12.7099,48.01,4.16,-91.47
1624741,-0.1321,-1.1101,0.2698,23.6336,-6.7481,32.1603,48.01,6.59,-76.34
1625241,-0.0598,-0.9646,0.1870,-13.4809,30.0153,-1.6260,48.29,3.48,-79.03
1625741,-0.3914,-0.8818,0.3840,61.3359,70.0611,4.5649,47.82,22.14,-66.47
1626241,-0.3489,-0.8647,0.4177,34.3893,54.1069,-6.5038,47.82,19.97,-64.22
1626741,-0.4707,-0.9573,0.2935,19.5191,-2.3817,-8.7328,48.29,25.18,-72.96
1627241,-0.4102,-0.8765,0.3235,-21.3206,-13.1450,5.7939,48.11,23.70,-69.74
1627741,-0.7639,-0.9504,0.3545,5.9237,8.0382,3.0458,47.78,36.98,-69.55
1628241,-0.7556,-0.8362,0.3298,-7.4885,-17.0611,11.2443,48.15,40.05,-68.47
1628741,-0.7004,-0.7161,0.3081,0.8015,-1.1069,-17.2901,48.01,41.94,-66.72
1629241,-0.5562,-0.7085,0.2871,10.6031,15.5573,-7.9008,48.01,36.04,-67.94
1629741,-0.5793,-0.7080,0.4216,-6.6947,-7.2290,10.5878,48.11,35.11,-59.23
1630241,-0.2061,-0.6619,0.1821,-5.1985,38.2366,-43.2672,48.20,16.71,-74.61
1630741,-0.5837,-0.7029,0.2373,-16.4275,-14.3359,29.6336,48.11,38.20,-71.34
1631241,-0.5908,-1.0986,0.2207,1.1374,16.4886,-33.3969,48.01,27.80,-78.64
1631741,-0.6692,-0.9146,0.2832,-9.0534,-17.2214,14.9924,48.29,34.95,-72.79
1632241,-0.6526,-0.8801,0.2852,29.3053,8.1221,-6.9924,48.15,35.20,-72.05
1632741,-0.4458,-0.7078,0.2537,-12.6107,-4.1985,3.5420,47.97,30.67,-70.28
1633241,-0.5774,-0.7478,0.0667,-30.3130,-29.5267,21.7328,47.78,37.56,-84.91
1633741,-0.5811,-0.6331,0.1345,-23.5649,10.8626,26.9389,48.15,41.92,-78.00
1634241,-0.5000,-0.7605,-0.1731,-8.2366,-20.2977,-12.6794,48.11,32.66,-102.82
1634741,-0.5354,-0.6675,0.1182,83.1756,71.9008,5.3511,48.11,38.30,-79.96
1635241,-0.6350,-0.7844,-0.0952,40.0992,24.8244,18.5496,48.11,38.79,-96.92
1635741,-0.8357,-0.7185,0.2327,36.0076,29.4580,7.4122,48.11,47.90,-72.06
1636241,-0.6594,-0.5791,0.3157,25.6489,16.0305,-3.2519,48.01,44.99,-61.40
1636741,-0.8391,-0.4670,0.1633,-7.4656,-18.8931,17.4504,48.29,59.47,-70.72
1637241,-0.6538,-0.5132,0.4524,-8.1603,1.2595,14.8626,48.20,43.70,-48.60
1637741,-0.8538,-0.6626,0.3335,-4.5267,-28.0076,23.6565,48.11,49.01,-63.28
1638241,-0.8901,-0.5869,0.5137,23.8092,-54.1298,16.0687,47.97,48.77,-48.81
1638741,-0.4441,-0.6824,0.5547,33.7023,62.1756,-44.1221,48.11,26.79,-50.89
1639241,-0.6504,-0.6338,0.6709,30.6870,29.8168,11.7863,47.92,35.17,-43.37
1639741,-0.7815,-0.6521,0.5376,62.7252,71.1832,-71.7099,48.15,42.76,-50.50
1640241,-0.6418,-0.6194,0.4514,71.7176,53.4122,-39.9466,48.15,39.94,-53.91
1640741,-0.6882,-0.6421,0.5735,49.1221,40.0534,-35.8550,48.15,38.64,-48.23
1641241,-0.7563,-0.3894,0.3843,-29.6031,32.7939,-20.4122,48.44,54.12,-45.38
1641741,-0.4814,-0.8977,0.0398,-2.1603,39.2061,5.9924,48.11,28.18,-87.46
1642241,-0.6421,-0.9050,-0.1147,-4.7405,5.7023,22.5114,48.20,35.14,-97.23
1642741,-0.5378,-0.7891,0.2051,13.5725,-33.2366,16.8779,48.11,33.41,-75.43
1643241,-0.5103,-0.8936,0.2151,19.5114,56.0305,-22.0840,48.01,29.04,-76.47
1643741,-0.4819,-0.6152,-0.1790,-3.2901,17.8931,5.2595,48.11,36.95,-106.22
1644241,-0.7837,-0.9805,0.0430,29.4886,52.6412,-59.4275,48.01,38.61,-87.49
1644741,-0.6648,-0.8633,0.3337,15.3969,-28.4122,38.0153,48.11,35.69,-68.86
1645241,-0.6702,-0.6094,0.0374,-34.2519,21.5038,6.8931,47.82,47.67,-86.49
1645741,-0.6514,-0.7908,0.0498,-5.3206,11.5573,-7.9237,47.92,39.42,-86.40
1646241,-0.6804,-0.7124,0.1226,4.2137,22.5573,-29.2214,47.97,43.27,-80.24
1646741,-1.0095,-0.6296,-0.1519,-62.8550,126.7405,34.6870,48.01,57.32,-103.56
1647241,-0.5168,-0.6602,0.7661,206.6336,-152.0229,-124.1679,47.97,27.07,-40.75
1647741,0.4067,-0.4072,1.0151,197.4809,-156.3359,250.1298,47.97,-20.40,-21.86
1648241,0.5398,-0.8987,0.9658,-25.8092,94.2214,-5.0153,48.01,-22.25,-42.94
1648741,0.4490,-0.4419,0.9211,-88.3969,9.0763,-5.3359,47.97,-23.72,-25.63
1649241,0.2642,-0.9377,0.6235,-7.5267,-17.0687,45.0763,48.01,-13.20,-56.38
1649741,0.0913,-1.2480,0.1187,-40.6641,61.2137,-5.3053,48.15,-4.17,-84.57
1650241,0.4966,-0.8745,0.0315,9.8397,-3.6260,5.9084,48.01,-29.57,-87.94
1650741,-0.0317,-0.7444,0.6702,159.3893,98.2137,170.8244,48.11,1.81,-48.00
1651241,-1.0308,0.4268,-0.2139,12.0000,-115.4122,128.6412,48.11,65.15,116.62
1651741,-0.7983,0.2168,-0.2415,111.9389,-97.2595,-185.9847,48.20,67.88,138.08
1652241,-0.5627,-0.1697,-0.0703,29.1221,3.9084,-137.2824,48.11,71.92,-112.51
1652741,-0.5820,-0.6333,-0.2122,71.4504,76.6794,-112.6947,48.29,41.07,-108.52
1653241,-0.7283,-0.6248,0.0569,-60.7023,53.7023,37.3969,47.97,49.26,-84.80
1653741,0.4741,-0.6135,0.6262,-57.0763,-180.3206,-202.0840,48.34,-28.41,-44.41
1654241,0.1577,-0.6516,-0.0447,98.3893,-24.3359,13.7786,48.11,-13.58,-93.92
1654741,0.0933,-1.0051,0.2161,-3.4809,2.1527,-2.5878,48.11,-5.18,-77.87
1655241,0.1541,-1.5295,0.6272,21.4275,1.5802,-40.8931,47.97,-5.32,-67.70
1655741,0.2310,-0.8203,0.3181,-37.6565,34.5649,12.1221,47.97,-14.71,-68.80
1656241,0.1814,-0.9521,0.3882,12.5115,-8.8855,-8.6794,47.97,-10.00,-67.82
1656741,0.1621,-0.9941,0.2910,-21.7099,-63.2290,33.7405,47.97,-8.89,-73.68
1657241,0.2031,-0.9246,0.4741,-1.3130,-27.9695,-1.3817,48.20,-11.06,-62.85
1657741,0.2329,-0.9529,0.1980,12.5802,-23.4580,-0.3588,48.20,-13.46,-78.26
1658241,0.3315,-0.8279,0.1458,-12.6107,5.0534,-27.6107,47.97,-21.52,-80.02
1658741,0.3054,-0.7812,0.2871,38.4656,-54.1679,17.2824,48.11,-20.15,-69.82
1659241,0.5225,-1.0071,0.3079,-32.5267,-14.3282,-34.9924,48.11,-26.39,-73.00
1659741,0.2559,-0.8804,0.3953,21.7176,-25.6947,43.3435,48.11,-14.85,-65.82
1660241,0.0786,-0.8435,0.3870,16.8855,-50.2366,18.8015,48.29,-4.84,-65.36
1660741,0.2175,-1.1001,0.6936,-18.6641,85.9542,-24.1527,47.78,-9.50,-57.77
1661241,0.3389,-0.8503,0.6670,30.9008,-29.0534,10.1603,48.11,-17.41,-51.89
1661741,0.1172,-0.8474,0.5925,7.2290,9.9389,-1.0687,47.97,-6.47,-55.04
1662241,0.2483,-0.9148,0.5720,-19.9008,30.2672,-11.2672,48.01,-12.96,-57.98
1662741,0.1958,-0.7847,0.5835,-3.7557,9.6107,-5.9008,48.15,-11.32,-53.36
1663241,0.2339,-0.8784,0.4446,-6.2137,-8.4198,1.6947,48.20,-13.36,-63.16
1663741,0.0337,-0.9355,0.5073,5.6565,-18.0916,5.6870,47.97,-1.81,-61.53
1664241,0.1279,-0.7554,0.6165,-6.0153,6.6794,0.7328,48.11,-7.48,-50.78
1664741,0.2788,-0.8115,0.4255,14.3664,-15.1603,-5.1450,48.11,-16.92,-62.33
1665241,0.3179,-0.8708,0.7009,14.3130,-18.5038,12.7481,48.11,-15.87,-51.17
1665741,0.1023,-0.8225,0.5320,8.1069,6.9847,-6.8855,48.20,-5.96,-57.11
1666241,0.3113,-0.8254,0.3376,-15.5649,12.8244,21.5878,47.82,-19.24,-67.75
1666741,-0.1499,-0.7534,0.4441,-6.4580,-15.3588,-20.2366,47.97,9.73,-59.48
1667241,-0.0842,-1.2510,0.5908,-11.5344,69.1985,3.8779,48.11,3.48,-64.72
1667741,0.3198,-1.0945,0.5935,22.2137,-28.6412,-11.7786,47.82,-14.41,-61.53
1668241,0.2207,-0.7927,0.5786,16.3740,20.8397,-34.7023,48.11,-12.67,-53.87
1668741,0.3206,-0.7661,0.3997,2.1069,-17.3588,-22.7481,48.20,-20.35,-62.45
1669241,0.1941,-0.7871,0.6082,11.0229,-15.0458,-0.1908,48.20,-11.04,-52.31
1669741,0.2495,-0.8533,0.4236,8.4427,-38.1069,19.7557,48.11,-14.68,-63.60
1670241,-0.0620,-1.1887,0.6260,-29.6412,-73.7710,45.1527,47.92,2.64,-62.23
1670741,0.0222,-1.0078,0.6934,-26.1145,36.5191,0.3435,47.97,-1.04,-55.47
1671241,0.2742,-1.0208,0.6560,10.1145,1.6641,17.3359,47.97,-12.73,-57.27
1671741,0.0928,-0.8181,0.4583,-0.6260,-18.6641,2.3130,48.11,-5.65,-60.75
1672241,0.1655,-0.7815,0.4006,-4.0153,18.9924,5.8931,48.11,-10.67,-62.86
1672741,-0.0461,-0.7898,0.3547,36.8702,28.0229,-43.8092,47.78,3.05,-65.81
1673241,0.0447,-0.9062,0.4285,-36.5038,105.5725,-10.1603,47.97,-2.55,-64.70
1673741,-0.1060,-0.7197,0.5171,11.4046,13.5649,-8.4885,48.01,6.82,-54.30
1674241,0.2351,-0.8621,0.5217,-53.1756,41.2214,-46.7328,48.11,-13.13,-58.82
1674741,0.3452,-0.9333,0.5369,-8.8931,-7.9695,-13.6183,47.82,-17.78,-60.09
1675241,-0.0527,-0.8464,0.2170,-23.0153,-8.2519,8.1908,48.01,3.45,-75.62
1675741,0.2515,-1.1362,0.0637,-7.1298,-1.0305,-15.0992,48.15,-12.46,-86.79
1676241,-0.2593,-1.0059,0.0271,0.3435,25.1985,37.8931,48.11,14.45,-88.46
1676741,0.0459,-0.9358,0.2712,6.8168,5.5038,2.4885,48.29,-2.70,-73.84
1677241,-0.0999,-0.9736,0.2002,-12.6031,-27.0076,41.7176,48.29,5.74,-78.38
1677741,-0.3098,-0.8181,0.3325,-25.1069,43.2290,12.4122,47.97,19.33,-67.88
1678241,-0.1062,-1.0303,0.2334,4.5878,-3.6947,-13.5802,47.97,5.74,-77.24
